edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
8961,17660,17659,116.3881681,39.9739629,116.3882935,39.9739531,116.3882308,39.973957999999996
8962,17659,17660,116.3882935,39.9739531,116.3881681,39.9739629,116.3882308,39.973957999999996
8963,17659,37649,116.3882935,39.9739531,116.3890571,39.9738895,116.3886753,39.9739213
8964,37649,17659,116.3890571,39.9738895,116.3882935,39.9739531,116.3886753,39.9739213
8965,37649,59611,116.3890571,39.9738895,116.3921274,39.9738304,116.39059225,39.97385995
8966,59611,37649,116.3921274,39.9738304,116.3890571,39.9738895,116.39059225,39.97385995
8967,59611,6242,116.3921274,39.9738304,116.3956173,39.9738347,116.39387235000001,39.97383255
8968,6242,59611,116.3956173,39.9738347,116.3921274,39.9738304,116.39387235000001,39.97383255
8969,6242,58434,116.3956173,39.9738347,116.3997857,39.9739572,116.3977015,39.97389595
8970,58434,6242,116.3997857,39.9739572,116.3956173,39.9738347,116.3977015,39.97389595
8971,6868,31695,116.3960793,39.9675802,116.3960682,39.967804,116.39607375,39.9676921
8972,31695,6850,116.3960682,39.967804,116.3960285,39.9686104,116.39604835,39.9682072
8973,6850,53731,116.3960285,39.9686104,116.3959754,39.9696442,116.39600195,39.9691273
8974,53731,6846,116.3959754,39.9696442,116.3958814,39.9714764,116.3959284,39.9705603
8975,6846,6242,116.3958814,39.9714764,116.3956173,39.9738347,116.39574934999999,39.97265555
8976,6242,37651,116.3956173,39.9738347,116.3955032,39.9726341,116.39556024999999,39.973234399999996
8977,37651,6845,116.3955032,39.9726341,116.3955443,39.9714717,116.39552375,39.9720529
8978,6845,53730,116.3955443,39.9714717,116.3956391,39.9696338,116.3955917,39.970552749999996
8979,53730,6849,116.3956391,39.9696338,116.3956924,39.9685995,116.39566575,39.969116650000004
8980,6849,31696,116.3956924,39.9685995,116.395719,39.9678119,116.39570570000001,39.9682057
8981,31696,6856,116.395719,39.9678119,116.3957272,39.9675717,116.3957231,39.9676918
8982,6249,28618,116.4274167,39.8459948,116.4318841,39.844463,116.4296504,39.845228899999995
8983,28618,6249,116.4318841,39.844463,116.4274167,39.8459948,116.4296504,39.845228899999995
8984,6251,6252,116.4426264,39.8525857,116.4391873,39.852607,116.44090685,39.85259635
8985,6252,6251,116.4391873,39.852607,116.4426264,39.8525857,116.44090685,39.85259635
8986,6262,6263,116.401485,39.8395591,116.4009718,39.8387918,116.4012284,39.83917545
8987,6263,6262,116.4009718,39.8387918,116.401485,39.8395591,116.4012284,39.83917545
8988,3239,17518,116.4155829,39.8483121,116.4157587,39.8483023,116.4156708,39.8483072
8989,17518,3239,116.4157587,39.8483023,116.4155829,39.8483121,116.4156708,39.8483072
8990,6264,21329,116.4174526,39.8500794,116.4185674,39.8500592,116.41801000000001,39.8500693
8991,21329,6264,116.4185674,39.8500592,116.4174526,39.8500794,116.41801000000001,39.8500693
8992,21329,60235,116.4185674,39.8500592,116.4202711,39.8500579,116.41941925,39.85005855
8993,60235,21329,116.4202711,39.8500579,116.4185674,39.8500592,116.41941925,39.85005855
8994,60235,6265,116.4202711,39.8500579,116.4223169,39.8500564,116.42129399999999,39.85005715
8995,6265,60235,116.4223169,39.8500564,116.4202711,39.8500579,116.42129399999999,39.85005715
8996,6265,21328,116.4223169,39.8500564,116.4244344,39.8500426,116.42337565,39.8500495
8997,21328,6265,116.4244344,39.8500426,116.4223169,39.8500564,116.42337565,39.8500495
8998,21328,3931,116.4244344,39.8500426,116.4274875,39.8500111,116.42596094999999,39.850026850000006
8999,3931,21328,116.4274875,39.8500111,116.4244344,39.8500426,116.42596094999999,39.850026850000006
9000,6266,60234,116.4174929,39.8515396,116.4202956,39.8514945,116.41889425,39.85151705
9001,60234,6266,116.4202956,39.8514945,116.4174929,39.8515396,116.41889425,39.85151705
9002,60234,6267,116.4202956,39.8514945,116.4223412,39.8514616,116.4213184,39.85147805
9003,6267,60234,116.4223412,39.8514616,116.4202956,39.8514945,116.4213184,39.85147805
9004,6267,6268,116.4223412,39.8514616,116.4244424,39.8514348,116.4233918,39.8514482
9005,6268,6267,116.4244424,39.8514348,116.4223412,39.8514616,116.4233918,39.8514482
9006,6270,21326,116.4223904,39.8543009,116.4188401,39.8543245,116.42061525,39.854312699999994
9007,21326,6269,116.4188401,39.8543245,116.4175393,39.8543507,116.4181897,39.854337599999994
9008,6269,41451,116.4175393,39.8543507,116.416045,39.8543645,116.41679214999999,39.8543576
9009,6275,6264,116.4173503,39.8482802,116.4174526,39.8500794,116.41740145,39.8491798
9010,6264,6275,116.4174526,39.8500794,116.4173503,39.8482802,116.41740145,39.8491798
9011,6264,6266,116.4174526,39.8500794,116.4174929,39.8515396,116.41747275,39.8508095
9012,6266,6264,116.4174929,39.8515396,116.4174526,39.8500794,116.41747275,39.8508095
9013,6266,6258,116.4174929,39.8515396,116.417505,39.8528352,116.41749895000001,39.852187400000005
9014,6258,6266,116.417505,39.8528352,116.4174929,39.8515396,116.41749895000001,39.852187400000005
9015,6258,6269,116.417505,39.8528352,116.4175393,39.8543507,116.41752215,39.85359295
9016,6269,6258,116.4175393,39.8543507,116.417505,39.8528352,116.41752215,39.85359295
9017,6269,2246,116.4175393,39.8543507,116.417578,39.8561696,116.41755865,39.85526015
9018,2246,6269,116.417578,39.8561696,116.4175393,39.8543507,116.41755865,39.85526015
9019,6272,6273,116.4083921,39.8445843,116.4086105,39.8444742,116.4085013,39.84452925
9020,6273,6272,116.4086105,39.8444742,116.4083921,39.8445843,116.4085013,39.84452925
9021,6273,18042,116.4086105,39.8444742,116.415253,39.8444793,116.41193175000001,39.84447675
9022,18042,6273,116.415253,39.8444793,116.4086105,39.8444742,116.41193175000001,39.84447675
9023,18042,6274,116.415253,39.8444793,116.4154275,39.8444752,116.41534025000001,39.84447725
9024,6274,18042,116.4154275,39.8444752,116.415253,39.8444793,116.41534025000001,39.84447725
9025,6274,17517,116.4154275,39.8444752,116.4156615,39.844473,116.41554450000001,39.8444741
9026,17517,6274,116.4156615,39.844473,116.4154275,39.8444752,116.41554450000001,39.8444741
9027,6283,6282,116.3950346,39.8353776,116.394668,39.8355309,116.3948513,39.83545425
9028,6262,6277,116.401485,39.8395591,116.4016276,39.8408523,116.4015563,39.8402057
9029,6277,6262,116.4016276,39.8408523,116.401485,39.8395591,116.4015563,39.8402057
9030,6282,14660,116.394668,39.8355309,116.3945175,39.8355967,116.39459275,39.8355638
9031,14660,6285,116.3945175,39.8355967,116.3910146,39.8363746,116.39276605,39.83598565
9032,6285,32053,116.3910146,39.8363746,116.3881182,39.8370922,116.3895664,39.8367334
9033,32053,32181,116.3881182,39.8370922,116.3820644,39.8386531,116.3850913,39.83787265
9034,32181,23543,116.3820644,39.8386531,116.3805461,39.8388294,116.38130525,39.83874125
9035,23543,3863,116.3805461,39.8388294,116.3803113,39.838797,116.38042870000001,39.838813200000004
9036,32057,6285,116.3910176,39.8362803,116.3910146,39.8363746,116.3910161,39.83632745
9037,6285,32057,116.3910146,39.8363746,116.3910176,39.8362803,116.3910161,39.83632745
9038,6285,14664,116.3910146,39.8363746,116.3908822,39.8392026,116.3909484,39.837788599999996
9039,14664,6285,116.3908822,39.8392026,116.3910146,39.8363746,116.3909484,39.837788599999996
9040,14664,14669,116.3908822,39.8392026,116.3908276,39.8406979,116.3908549,39.83995025
9041,14669,14664,116.3908276,39.8406979,116.3908822,39.8392026,116.3908549,39.83995025
9042,14669,6286,116.3908276,39.8406979,116.3905828,39.8439986,116.3907052,39.84234825
9043,6286,14669,116.3905828,39.8439986,116.3908276,39.8406979,116.3907052,39.84234825
9044,6287,32162,116.3942166,39.8443619,116.3943628,39.8411606,116.3942897,39.84276125
9045,32162,32165,116.3943628,39.8411606,116.3943974,39.8407913,116.3943801,39.84097595
9046,32165,6282,116.3943974,39.8407913,116.394668,39.8355309,116.3945327,39.8381611
9047,6282,32481,116.394668,39.8355309,116.394674,39.835445,116.39467099999999,39.83548795
9048,32481,14516,116.394674,39.835445,116.3947728,39.8340519,116.3947234,39.83474845
9049,14516,14521,116.3947728,39.8340519,116.3948975,39.8317687,116.39483515,39.832910299999995
9050,6288,6287,116.3941909,39.8449445,116.3942166,39.8443619,116.39420375,39.844653199999996
9051,6289,26621,116.3945586,39.8449499,116.3940933,39.8529814,116.39432595,39.84896565
9052,26621,6279,116.3940933,39.8529814,116.3940897,39.8530877,116.3940915,39.853034550000004
9053,6279,3832,116.3940897,39.8530877,116.394069,39.8537403,116.39407935,39.853414
9054,3832,6291,116.394069,39.8537403,116.3940539,39.8552576,116.39406145000001,39.85449895
9055,6290,6289,116.3945754,39.844373,116.3945586,39.8449499,116.394567,39.844661450000004
9056,6291,3844,116.3940539,39.8552576,116.3940095,39.856112,116.3940317,39.855684800000006
9057,3844,3830,116.3940095,39.856112,116.393644,39.8640124,116.39382674999999,39.8600622
9058,3830,31446,116.393644,39.8640124,116.393612,39.8653502,116.393628,39.8646813
9059,31446,5169,116.393612,39.8653502,116.3939014,39.8694901,116.39375670000001,39.86742015
9060,6292,20514,116.3936884,39.854869,116.3937709,39.8536253,116.39372965000001,39.85424715
9061,20514,26624,116.3937709,39.8536253,116.393776,39.8530802,116.39377345,39.85335275
9062,26624,26620,116.393776,39.8530802,116.3937791,39.8529761,116.39377755000001,39.85302815
9063,3838,6292,116.3936126,39.8560892,116.3936884,39.854869,116.3936505,39.8554791
9064,14737,14743,116.3940499,39.8451682,116.3884875,39.8475712,116.3912687,39.8463697
9065,14743,14737,116.3884875,39.8475712,116.3940499,39.8451682,116.3912687,39.8463697
9066,6294,6295,116.4040364,39.8558832,116.4005207,39.8585635,116.40227855,39.85722335
9067,6295,6294,116.4005207,39.8585635,116.4040364,39.8558832,116.40227855,39.85722335
9068,6295,12379,116.4005207,39.8585635,116.4002066,39.8588473,116.40036365,39.858705400000005
9069,12379,6295,116.4002066,39.8588473,116.4005207,39.8585635,116.40036365,39.858705400000005
9070,12379,12265,116.4002066,39.8588473,116.3992737,39.8597544,116.39974015,39.85930085
9071,12265,12379,116.3992737,39.8597544,116.4002066,39.8588473,116.39974015,39.85930085
9072,12265,46867,116.3992737,39.8597544,116.3963777,39.8625383,116.3978257,39.86114635
9073,46867,12265,116.3963777,39.8625383,116.3992737,39.8597544,116.3978257,39.86114635
9074,46867,6296,116.3963777,39.8625383,116.3948669,39.8641525,116.3956223,39.8633454
9075,6296,46867,116.3948669,39.8641525,116.3963777,39.8625383,116.3956223,39.8633454
9076,6296,26631,116.3948669,39.8641525,116.3942316,39.8644426,116.39454925,39.86429755
9077,26631,6296,116.3942316,39.8644426,116.3948669,39.8641525,116.39454925,39.86429755
9078,6300,31402,116.3226948,39.9933456,116.3226648,39.9936049,116.3226798,39.99347525
9079,31402,6300,116.3226648,39.9936049,116.3226948,39.9933456,116.3226798,39.99347525
9080,31402,31403,116.3226648,39.9936049,116.3225155,39.9948975,116.32259015,39.9942512
9081,31403,31402,116.3225155,39.9948975,116.3226648,39.9936049,116.32259015,39.9942512
9082,31403,64365,116.3225155,39.9948975,116.3224492,39.995455,116.32248235,39.99517625
9083,64365,31403,116.3224492,39.995455,116.3225155,39.9948975,116.32248235,39.99517625
9084,64365,64367,116.3224492,39.995455,116.32241,39.9957842,116.32242959999999,39.9956196
9085,64367,64365,116.32241,39.9957842,116.3224492,39.995455,116.32242959999999,39.9956196
9086,64367,894,116.32241,39.9957842,116.3223681,39.9961362,116.32238905,39.9959602
9087,894,64367,116.3223681,39.9961362,116.32241,39.9957842,116.32238905,39.9959602
9088,7219,18670,116.311149,39.8566973,116.3104543,39.8566977,116.31080165,39.856697499999996
9089,7151,7195,116.2881135,39.8491523,116.2878444,39.8540608,116.28797895,39.85160655
9090,7195,7151,116.2878444,39.8540608,116.2881135,39.8491523,116.28797895,39.85160655
9091,7195,6302,116.2878444,39.8540608,116.2879515,39.8562085,116.28789795,39.85513465
9092,6302,7195,116.2879515,39.8562085,116.2878444,39.8540608,116.28789795,39.85513465
9093,6306,6307,116.288505,39.8675599,116.2932492,39.8679799,116.2908771,39.8677699
9094,6307,6306,116.2932492,39.8679799,116.288505,39.8675599,116.2908771,39.8677699
9095,6307,56465,116.2932492,39.8679799,116.2934358,39.8679922,116.2933425,39.86798605
9096,56465,6307,116.2934358,39.8679922,116.2932492,39.8679799,116.2933425,39.86798605
9097,56465,52016,116.2934358,39.8679922,116.2974888,39.8683023,116.2954623,39.86814725000001
9098,52016,56465,116.2974888,39.8683023,116.2934358,39.8679922,116.2954623,39.86814725000001
9099,52016,57818,116.2974888,39.8683023,116.3005407,39.868515,116.29901475,39.868408650000006
9100,57818,52016,116.3005407,39.868515,116.2974888,39.8683023,116.29901475,39.868408650000006
9101,57818,6308,116.3005407,39.868515,116.3053827,39.8687228,116.3029617,39.8686189
9102,6308,57818,116.3053827,39.8687228,116.3005407,39.868515,116.3029617,39.8686189
9103,6309,6319,116.2883148,39.867565,116.2863997,39.8673986,116.28735725,39.8674818
9104,6319,6309,116.2863997,39.8673986,116.2883148,39.867565,116.28735725,39.8674818
9105,6319,6316,116.2863997,39.8673986,116.2838561,39.8672555,116.28512789999999,39.86732705
9106,6316,6319,116.2838561,39.8672555,116.2863997,39.8673986,116.28512789999999,39.86732705
9107,6316,6310,116.2838561,39.8672555,116.2808043,39.867029,116.28233019999999,39.86714225
9108,6310,6316,116.2808043,39.867029,116.2838561,39.8672555,116.28233019999999,39.86714225
9109,6310,6311,116.2808043,39.867029,116.2790938,39.8668272,116.27994905,39.8669281
9110,6311,6310,116.2790938,39.8668272,116.2808043,39.867029,116.27994905,39.8669281
9111,6311,4087,116.2790938,39.8668272,116.2768453,39.8664865,116.27796955,39.86665685
9112,4087,6311,116.2768453,39.8664865,116.2790938,39.8668272,116.27796955,39.86665685
9113,6309,6306,116.2883148,39.867565,116.288505,39.8675599,116.2884099,39.86756245
9114,6306,6309,116.288505,39.8675599,116.2883148,39.867565,116.2884099,39.86756245
9115,6312,49483,116.2733633,39.8718452,116.2761234,39.8730699,116.27474335,39.87245755
9116,49483,6312,116.2761234,39.8730699,116.2733633,39.8718452,116.27474335,39.87245755
9117,49483,6314,116.2761234,39.8730699,116.2777226,39.8737739,116.27692300000001,39.8734219
9118,6314,49483,116.2777226,39.8737739,116.2761234,39.8730699,116.27692300000001,39.8734219
9119,6314,6315,116.2777226,39.8737739,116.2820369,39.8752992,116.27987974999999,39.87453655
9120,6315,6314,116.2820369,39.8752992,116.2777226,39.8737739,116.27987974999999,39.87453655
9121,6315,6320,116.2820369,39.8752992,116.2838784,39.8759029,116.28295765,39.87560105
9122,6320,6315,116.2838784,39.8759029,116.2820369,39.8752992,116.28295765,39.87560105
9123,6320,6313,116.2838784,39.8759029,116.288938,39.8772998,116.28640820000001,39.87660135
9124,6313,6320,116.288938,39.8772998,116.2838784,39.8759029,116.28640820000001,39.87660135
9125,6314,14539,116.2777226,39.8737739,116.28062,39.8681723,116.2791713,39.8709731
9126,14539,6314,116.28062,39.8681723,116.2777226,39.8737739,116.2791713,39.8709731
9127,14539,6310,116.28062,39.8681723,116.2808043,39.867029,116.28071215,39.86760065
9128,6310,14539,116.2808043,39.867029,116.28062,39.8681723,116.28071215,39.86760065
9129,6310,14592,116.2808043,39.867029,116.2809841,39.8658586,116.2808942,39.8664438
9130,14592,6310,116.2809841,39.8658586,116.2808043,39.867029,116.2808942,39.8664438
9131,14592,4085,116.2809841,39.8658586,116.281169,39.8645848,116.28107655,39.865221700000006
9132,4085,14592,116.281169,39.8645848,116.2809841,39.8658586,116.28107655,39.865221700000006
9133,6315,6316,116.2820369,39.8752992,116.2838561,39.8672555,116.2829465,39.87127735
9134,6316,6315,116.2838561,39.8672555,116.2820369,39.8752992,116.2829465,39.87127735
9135,6316,6317,116.2838561,39.8672555,116.2841318,39.8647608,116.28399395,39.86600815
9136,6317,6316,116.2841318,39.8647608,116.2838561,39.8672555,116.28399395,39.86600815
9137,6318,6319,116.2867865,39.8649319,116.2863997,39.8673986,116.2865931,39.86616525
9138,6319,6318,116.2863997,39.8673986,116.2867865,39.8649319,116.2865931,39.86616525
9139,6319,6320,116.2863997,39.8673986,116.2838784,39.8759029,116.28513905,39.87165075
9140,6320,6319,116.2838784,39.8759029,116.2863997,39.8673986,116.28513905,39.87165075
9141,4084,6306,116.2883371,39.8650382,116.288505,39.8675599,116.28842105000001,39.86629905
9142,6306,56464,116.288505,39.8675599,116.2886363,39.8697776,116.28857065,39.86866875
9143,56464,56462,116.2886363,39.8697776,116.2887171,39.8711429,116.2886767,39.87046025
9144,56462,6304,116.2887171,39.8711429,116.289084,39.8773391,116.28890055,39.874241
9145,6325,55772,116.2889477,39.884497,116.2879268,39.8837573,116.28843724999999,39.88412715
9146,55772,6325,116.2879268,39.8837573,116.2889477,39.884497,116.28843724999999,39.88412715
9147,6330,16696,116.2584876,39.8795562,116.251155,39.8791632,116.2548213,39.8793597
9148,16696,6330,116.251155,39.8791632,116.2584876,39.8795562,116.2548213,39.8793597
9149,16696,30969,116.251155,39.8791632,116.2471832,39.8790154,116.24916909999999,39.879089300000004
9150,30969,16696,116.2471832,39.8790154,116.251155,39.8791632,116.24916909999999,39.879089300000004
9151,6328,59353,116.2585194,39.8678916,116.2585251,39.8687316,116.25852225,39.8683116
9152,59353,6328,116.2585251,39.8687316,116.2585194,39.8678916,116.25852225,39.8683116
9153,59353,59352,116.2585251,39.8687316,116.2585299,39.8689777,116.2585275,39.86885465
9154,59352,59353,116.2585299,39.8689777,116.2585251,39.8687316,116.2585275,39.86885465
9155,59352,6329,116.2585299,39.8689777,116.2585357,39.8691515,116.2585328,39.8690646
9156,6329,59352,116.2585357,39.8691515,116.2585299,39.8689777,116.2585328,39.8690646
9157,6329,30961,116.2585357,39.8691515,116.2586003,39.8709204,116.258568,39.87003595
9158,23753,6334,116.2585749,39.8883314,116.2585753,39.8882463,116.2585751,39.888288849999995
9159,6334,31018,116.2585753,39.8882463,116.2585142,39.8845887,116.25854475,39.8864175
9160,31018,31017,116.2585142,39.8845887,116.2585135,39.8844374,116.25851385,39.88451305
9161,9644,9634,116.2301156,39.8955138,116.2300399,39.8959397,116.23007774999999,39.89572675
9162,21256,32918,116.2296198,39.9061064,116.2296354,39.9046093,116.2296276,39.90535785
9163,6336,37748,116.2468146,39.9026906,116.2466363,39.9026902,116.24672545,39.9026904
